,userID,qID,ratings,questions,field
5582,165,19,4.0,question19,GAS
5583,166,19,2.0,question19,GAS
5584,167,19,4.0,question19,GAS
5585,168,19,4.0,question19,GAS
5586,169,19,4.0,question19,GAS
5587,170,19,5.0,question19,GAS
5588,171,19,5.0,question19,GAS
5589,172,19,4.0,question19,GAS
5590,173,19,2.0,question19,GAS
5591,174,19,4.0,question19,GAS
5592,175,19,3.0,question19,GAS
5593,176,19,3.0,question19,GAS
5594,177,19,4.0,question19,GAS
5595,178,19,4.0,question19,GAS
5596,179,19,3.0,question19,GAS
5597,180,19,4.0,question19,GAS
5598,181,19,3.0,question19,GAS
5599,182,19,5.0,question19,GAS
5600,183,19,5.0,question19,GAS
5601,184,19,4.0,question19,GAS
5602,185,19,5.0,question19,GAS
5603,186,19,5.0,question19,GAS
5604,187,19,5.0,question19,GAS
5605,188,19,5.0,question19,GAS
5606,189,19,5.0,question19,GAS
5607,190,19,4.0,question19,GAS
5608,191,19,4.0,question19,GAS
5609,192,19,5.0,question19,GAS
5610,193,19,5.0,question19,GAS
5611,194,19,5.0,question19,GAS
5612,195,19,2.0,question19,GAS
5613,196,19,5.0,question19,GAS
5614,197,19,5.0,question19,GAS
5615,198,19,5.0,question19,GAS
5616,199,19,3.0,question19,GAS
5617,200,19,5.0,question19,GAS
5618,201,19,5.0,question19,GAS
5619,202,19,5.0,question19,GAS
5620,203,19,5.0,question19,GAS
5621,204,19,4.0,question19,GAS
5622,205,19,3.0,question19,GAS
5623,206,19,5.0,question19,GAS
5624,207,19,4.0,question19,GAS
5625,208,19,3.0,question19,GAS
5626,209,19,3.0,question19,GAS
5627,210,19,4.0,question19,GAS
5628,211,19,5.0,question19,GAS
5629,212,19,5.0,question19,GAS
5630,213,19,3.0,question19,GAS
5631,214,19,5.0,question19,GAS
5632,215,19,5.0,question19,GAS
5633,216,19,5.0,question19,GAS
5634,217,19,5.0,question19,GAS
5635,218,19,5.0,question19,GAS
5636,219,19,4.0,question19,GAS
5637,220,19,5.0,question19,GAS
5638,221,19,2.0,question19,GAS
5639,222,19,5.0,question19,GAS
5640,223,19,5.0,question19,GAS
5641,224,19,4.0,question19,GAS
5642,225,19,4.0,question19,GAS
5643,226,19,4.0,question19,GAS
5644,227,19,5.0,question19,GAS
5645,228,19,4.0,question19,GAS
5646,229,19,5.0,question19,GAS
5647,230,19,5.0,question19,GAS
5648,231,19,4.0,question19,GAS
5649,232,19,4.0,question19,GAS
5650,233,19,4.0,question19,GAS
5651,234,19,5.0,question19,GAS
5652,235,19,5.0,question19,GAS
5653,236,19,4.0,question19,GAS
5654,237,19,5.0,question19,GAS
5655,238,19,5.0,question19,GAS
5656,239,19,2.0,question19,GAS
5657,240,19,3.0,question19,GAS
5658,241,19,5.0,question19,GAS
5659,242,19,4.0,question19,GAS
5660,243,19,5.0,question19,GAS
5661,244,19,5.0,question19,GAS
5662,245,19,2.0,question19,GAS
5663,246,19,5.0,question19,GAS
5664,247,19,5.0,question19,GAS
5665,248,19,4.0,question19,GAS
5666,249,19,5.0,question19,GAS
5667,250,19,4.0,question19,GAS
5668,251,19,2.0,question19,GAS
5669,252,19,2.0,question19,GAS
5670,253,19,2.0,question19,GAS
5671,254,19,2.0,question19,GAS
5672,255,19,3.0,question19,GAS
5673,256,19,2.0,question19,GAS
5674,257,19,2.0,question19,GAS
5675,258,19,2.0,question19,GAS
5676,259,19,3.0,question19,GAS
5677,260,19,3.0,question19,GAS
5678,261,19,1.0,question19,GAS
5679,262,19,2.0,question19,GAS
5680,263,19,2.0,question19,GAS
5681,264,19,3.0,question19,GAS
5682,265,19,5.0,question19,GAS
5683,266,19,3.0,question19,GAS
5684,267,19,3.0,question19,GAS
5685,268,19,2.0,question19,GAS
5686,269,19,2.0,question19,GAS
5687,270,19,1.0,question19,GAS
5688,271,19,2.0,question19,GAS
5689,272,19,3.0,question19,GAS
5690,273,19,1.0,question19,GAS
5691,274,19,3.0,question19,GAS
5692,275,19,2.0,question19,GAS
5693,276,19,3.0,question19,GAS
5694,277,19,2.0,question19,GAS
5695,288,19,3.0,question19,GAS
5696,279,19,2.0,question19,GAS
5697,280,19,1.0,question19,GAS
5698,281,19,2.0,question19,GAS
5699,282,19,3.0,question19,GAS
5700,283,19,3.0,question19,GAS
5701,284,19,2.0,question19,GAS
5702,285,19,3.0,question19,GAS
5703,286,19,1.0,question19,GAS
5704,287,19,3.0,question19,GAS
5705,288,19,3.0,question19,GAS
5706,289,19,2.0,question19,GAS
5707,290,19,5.0,question19,GAS
5708,291,19,3.0,question19,GAS
5709,292,19,1.0,question19,GAS
5710,293,19,3.0,question19,GAS
5711,294,19,4.0,question19,GAS
5712,295,19,5.0,question19,GAS
5713,296,19,2.0,question19,GAS
5714,297,19,3.0,question19,GAS
5715,298,19,2.0,question19,GAS
5716,299,19,4.0,question19,GAS
5717,300,19,4.0,question19,GAS
5718,2466,19,5.0,question19,GAS
5719,1,20,5.0,question20,ABM
5720,2,20,2.0,question20,ABM
5721,3,20,4.0,question20,ABM
5722,4,20,1.0,question20,ABM
5723,5,20,3.0,question20,ABM
5724,6,20,2.0,question20,ABM
5725,7,20,2.0,question20,ABM
5726,8,20,4.0,question20,ABM
5727,9,20,3.0,question20,ABM
5728,10,20,2.0,question20,ABM
5729,11,20,4.0,question20,ABM
5730,12,20,3.0,question20,ABM
5731,13,20,4.0,question20,ABM
5732,14,20,4.0,question20,ABM
5733,15,20,2.0,question20,ABM
5734,16,20,2.0,question20,ABM
5735,17,20,4.0,question20,ABM
5736,18,20,3.0,question20,ABM
5737,19,20,3.0,question20,ABM
5738,20,20,3.0,question20,ABM
5739,21,20,2.0,question20,ABM
5740,22,20,2.0,question20,ABM
5741,23,20,4.0,question20,ABM
5742,24,20,3.0,question20,ABM
5743,25,20,2.0,question20,ABM
5744,26,20,2.0,question20,ABM
5745,27,20,3.0,question20,ABM
5746,28,20,3.0,question20,ABM
5747,29,20,3.0,question20,ABM
5748,30,20,3.0,question20,ABM
5749,31,20,4.0,question20,ABM
5750,32,20,2.0,question20,ABM
5751,33,20,3.0,question20,ABM
5752,34,20,4.0,question20,ABM
5753,35,20,3.0,question20,ABM
5754,36,20,4.0,question20,ABM
5755,37,20,3.0,question20,ABM
5756,38,20,2.0,question20,ABM
5757,39,20,4.0,question20,ABM
5758,40,20,2.0,question20,ABM
5759,41,20,3.0,question20,ABM
5760,42,20,4.0,question20,ABM
5761,43,20,5.0,question20,ABM
5762,44,20,3.0,question20,ABM
5763,45,20,3.0,question20,ABM
5764,46,20,3.0,question20,ABM
5765,47,20,3.0,question20,ABM
5766,48,20,3.0,question20,ABM
5767,49,20,2.0,question20,ABM
5768,50,20,4.0,question20,ABM
5769,51,20,2.0,question20,ABM
5770,52,20,2.0,question20,ABM
5771,53,20,3.0,question20,ABM
5772,54,20,3.0,question20,ABM
5773,55,20,4.0,question20,ABM
5774,56,20,2.0,question20,ABM
5775,57,20,4.0,question20,ABM
5776,58,20,3.0,question20,ABM
5777,59,20,4.0,question20,ABM
5778,60,20,5.0,question20,ABM
5779,61,20,5.0,question20,ABM
5780,62,20,4.0,question20,ABM
5781,63,20,2.0,question20,ABM
5782,64,20,3.0,question20,ABM
5783,65,20,3.0,question20,ABM
5784,66,20,4.0,question20,ABM
5785,67,20,5.0,question20,ABM
5786,68,20,3.0,question20,ABM
5787,69,20,3.0,question20,ABM
5788,70,20,2.0,question20,ABM
5789,71,20,5.0,question20,ABM
5790,72,20,3.0,question20,ABM
5791,73,20,3.0,question20,ABM
5792,74,20,3.0,question20,ABM
5793,75,20,3.0,question20,ABM
5794,76,20,3.0,question20,ABM
5795,77,20,1.0,question20,ABM
5796,78,20,2.0,question20,ABM
5797,79,20,1.0,question20,ABM
5798,80,20,4.0,question20,ABM
5799,81,20,5.0,question20,ABM
5800,82,20,3.0,question20,ABM
5801,83,20,3.0,question20,ABM
5802,84,20,2.0,question20,ABM
5803,85,20,2.0,question20,ABM
5804,86,20,1.0,question20,ABM
5805,87,20,3.0,question20,ABM
5806,88,20,4.0,question20,ABM
5807,89,20,3.0,question20,ABM
5808,90,20,3.0,question20,ABM
5809,91,20,1.0,question20,ABM
5810,92,20,1.0,question20,ABM
5811,93,20,3.0,question20,ABM
5812,94,20,2.0,question20,ABM
5813,95,20,2.0,question20,ABM
5814,96,20,3.0,question20,ABM
5815,97,20,4.0,question20,ABM
5816,98,20,4.0,question20,ABM
5817,99,20,3.0,question20,ABM
5818,100,20,3.0,question20,ABM
5819,101,20,3.0,question20,ABM
5820,102,20,2.0,question20,ABM
5821,103,20,2.0,question20,ABM
5822,104,20,5.0,question20,ABM
5823,105,20,3.0,question20,ABM
5824,106,20,4.0,question20,ABM
5825,107,20,5.0,question20,ABM
5826,108,20,3.0,question20,ABM
5827,109,20,3.0,question20,ABM
5828,110,20,4.0,question20,ABM
5829,111,20,3.0,question20,ABM
5830,112,20,3.0,question20,ABM
5831,113,20,2.0,question20,ABM
5832,114,20,2.0,question20,ABM
5833,115,20,2.0,question20,ABM
5834,116,20,3.0,question20,ABM
5835,117,20,4.0,question20,ABM
5836,118,20,2.0,question20,ABM
5837,119,20,3.0,question20,ABM
5838,120,20,3.0,question20,ABM
5839,121,20,2.0,question20,ABM
5840,122,20,3.0,question20,ABM
5841,123,20,3.0,question20,ABM
5842,124,20,4.0,question20,ABM
5843,125,20,4.0,question20,ABM
5844,126,20,4.0,question20,ABM
5845,127,20,3.0,question20,ABM
5846,128,20,1.0,question20,ABM
5847,129,20,2.0,question20,ABM
5848,130,20,2.0,question20,ABM
5849,131,20,2.0,question20,ABM
5850,132,20,2.0,question20,ABM
5851,133,20,3.0,question20,ABM
5852,134,20,4.0,question20,ABM
5853,135,20,1.0,question20,ABM
5854,136,20,2.0,question20,ABM
5855,137,20,3.0,question20,ABM
5856,138,20,5.0,question20,ABM
5857,139,20,5.0,question20,ABM
5858,140,20,5.0,question20,ABM
5859,141,20,5.0,question20,ABM
5860,142,20,2.0,question20,ABM
5861,143,20,3.0,question20,ABM
5862,144,20,5.0,question20,ABM
5863,145,20,5.0,question20,ABM
5864,146,20,5.0,question20,ABM
5865,147,20,5.0,question20,ABM
5866,148,20,5.0,question20,ABM
5867,149,20,5.0,question20,ABM
5868,150,20,5.0,question20,ABM
5869,151,20,5.0,question20,ABM
5870,152,20,5.0,question20,ABM
5871,153,20,5.0,question20,ABM
5872,154,20,4.0,question20,ABM
5873,155,20,5.0,question20,ABM
5874,156,20,5.0,question20,ABM
5875,157,20,4.0,question20,ABM
5876,158,20,4.0,question20,ABM
5877,159,20,4.0,question20,ABM
5878,160,20,5.0,question20,ABM
5879,161,20,5.0,question20,ABM
5880,162,20,5.0,question20,ABM
5881,163,20,5.0,question20,ABM
5882,164,20,4.0,question20,ABM
5883,165,20,5.0,question20,ABM
5884,166,20,4.0,question20,ABM
5885,167,20,5.0,question20,ABM
5886,168,20,5.0,question20,ABM
5887,169,20,4.0,question20,ABM
5888,170,20,5.0,question20,ABM
5889,171,20,4.0,question20,ABM
5890,172,20,4.0,question20,ABM
5891,173,20,5.0,question20,ABM
5892,174,20,5.0,question20,ABM
5893,175,20,4.0,question20,ABM
5894,176,20,4.0,question20,ABM
5895,177,20,4.0,question20,ABM
5896,178,20,5.0,question20,ABM
5897,179,20,5.0,question20,ABM
5898,180,20,4.0,question20,ABM
5899,181,20,4.0,question20,ABM
5900,182,20,3.0,question20,ABM
5901,183,20,3.0,question20,ABM
5902,184,20,2.0,question20,ABM
5903,185,20,4.0,question20,ABM
5904,186,20,3.0,question20,ABM
5905,187,20,3.0,question20,ABM
5906,188,20,3.0,question20,ABM
5907,189,20,4.0,question20,ABM
5908,190,20,3.0,question20,ABM
5909,191,20,4.0,question20,ABM
5910,192,20,3.0,question20,ABM
5911,193,20,3.0,question20,ABM
5912,194,20,4.0,question20,ABM
5913,195,20,3.0,question20,ABM
5914,196,20,3.0,question20,ABM
5915,197,20,3.0,question20,ABM
5916,198,20,4.0,question20,ABM
5917,199,20,3.0,question20,ABM
5918,200,20,3.0,question20,ABM
5919,201,20,3.0,question20,ABM
5920,202,20,3.0,question20,ABM
5921,203,20,3.0,question20,ABM
5922,204,20,3.0,question20,ABM
5923,205,20,4.0,question20,ABM
5924,206,20,3.0,question20,ABM
5925,207,20,3.0,question20,ABM
5926,208,20,3.0,question20,ABM
5927,209,20,3.0,question20,ABM
5928,210,20,2.0,question20,ABM
5929,211,20,4.0,question20,ABM
5930,212,20,5.0,question20,ABM
5931,213,20,3.0,question20,ABM
5932,214,20,1.0,question20,ABM
5933,215,20,3.0,question20,ABM
5934,216,20,3.0,question20,ABM
5935,217,20,3.0,question20,ABM
5936,218,20,3.0,question20,ABM
5937,219,20,3.0,question20,ABM
5938,220,20,4.0,question20,ABM
5939,221,20,3.0,question20,ABM
5940,222,20,3.0,question20,ABM
5941,223,20,3.0,question20,ABM
5942,224,20,3.0,question20,ABM
5943,225,20,3.0,question20,ABM
5944,226,20,4.0,question20,ABM
5945,227,20,3.0,question20,ABM
5946,228,20,3.0,question20,ABM
5947,229,20,3.0,question20,ABM
5948,230,20,3.0,question20,ABM
5949,231,20,3.0,question20,ABM
5950,232,20,3.0,question20,ABM
5951,233,20,3.0,question20,ABM
5952,234,20,3.0,question20,ABM
5953,235,20,3.0,question20,ABM
5954,236,20,2.0,question20,ABM
5955,237,20,3.0,question20,ABM
5956,238,20,4.0,question20,ABM
5957,239,20,1.0,question20,ABM
5958,240,20,2.0,question20,ABM
5959,241,20,3.0,question20,ABM
5960,242,20,3.0,question20,ABM
5961,243,20,3.0,question20,ABM
5962,244,20,3.0,question20,ABM
5963,245,20,3.0,question20,ABM
5964,246,20,4.0,question20,ABM
5965,247,20,3.0,question20,ABM
5966,248,20,3.0,question20,ABM
5967,249,20,3.0,question20,ABM
5968,250,20,3.0,question20,ABM
5969,251,20,3.0,question20,ABM
5970,252,20,3.0,question20,ABM
5971,253,20,3.0,question20,ABM
5972,254,20,1.0,question20,ABM
5973,255,20,3.0,question20,ABM
5974,256,20,2.0,question20,ABM
5975,257,20,2.0,question20,ABM
5976,258,20,3.0,question20,ABM
5977,259,20,2.0,question20,ABM
5978,260,20,2.0,question20,ABM
5979,261,20,2.0,question20,ABM
5980,262,20,2.0,question20,ABM
5981,263,20,3.0,question20,ABM
5982,264,20,2.0,question20,ABM
5983,265,20,3.0,question20,ABM
5984,266,20,2.0,question20,ABM
5985,267,20,3.0,question20,ABM
5986,268,20,3.0,question20,ABM
5987,269,20,3.0,question20,ABM
5988,270,20,2.0,question20,ABM
5989,271,20,1.0,question20,ABM
5990,272,20,4.0,question20,ABM
5991,273,20,2.0,question20,ABM
5992,274,20,2.0,question20,ABM
5993,275,20,1.0,question20,ABM
5994,276,20,1.0,question20,ABM
5995,277,20,2.0,question20,ABM
5996,288,20,2.0,question20,ABM
5997,279,20,3.0,question20,ABM
5998,280,20,2.0,question20,ABM
5999,281,20,2.0,question20,ABM
6000,282,20,1.0,question20,ABM
6001,283,20,2.0,question20,ABM
6002,284,20,2.0,question20,ABM
6003,285,20,4.0,question20,ABM
6004,286,20,3.0,question20,ABM
6005,287,20,2.0,question20,ABM
6006,288,20,1.0,question20,ABM
6007,289,20,3.0,question20,ABM
6008,290,20,4.0,question20,ABM
6009,291,20,4.0,question20,ABM
6010,292,20,2.0,question20,ABM
6011,293,20,2.0,question20,ABM
6012,294,20,5.0,question20,ABM
6013,295,20,3.0,question20,ABM
6014,296,20,1.0,question20,ABM
6015,297,20,4.0,question20,ABM
6016,298,20,3.0,question20,ABM
6017,299,20,4.0,question20,ABM
6018,300,20,3.0,question20,ABM
6019,2466,20,5.0,question20,ABM
6020,1,21,5.0,question21,STEM
6021,2,21,5.0,question21,STEM
6022,3,21,3.0,question21,STEM
6023,4,21,3.0,question21,STEM
6024,5,21,4.0,question21,STEM
6025,6,21,2.0,question21,STEM
6026,7,21,4.0,question21,STEM
6027,8,21,3.0,question21,STEM
6028,9,21,2.0,question21,STEM
6029,10,21,5.0,question21,STEM
6030,11,21,4.0,question21,STEM
6031,12,21,4.0,question21,STEM
6032,13,21,2.0,question21,STEM
6033,14,21,3.0,question21,STEM
6034,15,21,4.0,question21,STEM
6035,16,21,4.0,question21,STEM
6036,17,21,4.0,question21,STEM
6037,18,21,4.0,question21,STEM
6038,19,21,4.0,question21,STEM
6039,20,21,4.0,question21,STEM
6040,21,21,4.0,question21,STEM
6041,22,21,2.0,question21,STEM
6042,23,21,4.0,question21,STEM
6043,24,21,4.0,question21,STEM
6044,25,21,4.0,question21,STEM
6045,26,21,2.0,question21,STEM
6046,27,21,2.0,question21,STEM
6047,28,21,3.0,question21,STEM
6048,29,21,2.0,question21,STEM
6049,30,21,5.0,question21,STEM
6050,31,21,4.0,question21,STEM
6051,32,21,3.0,question21,STEM
6052,33,21,3.0,question21,STEM
6053,34,21,4.0,question21,STEM
6054,35,21,2.0,question21,STEM
6055,36,21,4.0,question21,STEM
6056,37,21,3.0,question21,STEM
6057,38,21,4.0,question21,STEM
6058,39,21,3.0,question21,STEM
6059,40,21,3.0,question21,STEM
6060,41,21,5.0,question21,STEM
6061,42,21,1.0,question21,STEM
6062,43,21,4.0,question21,STEM
6063,44,21,5.0,question21,STEM
6064,45,21,4.0,question21,STEM
6065,46,21,4.0,question21,STEM
6066,47,21,3.0,question21,STEM
6067,48,21,4.0,question21,STEM
6068,49,21,2.0,question21,STEM
6069,50,21,2.0,question21,STEM
6070,51,21,4.0,question21,STEM
6071,52,21,4.0,question21,STEM
6072,53,21,3.0,question21,STEM
6073,54,21,3.0,question21,STEM
6074,55,21,2.0,question21,STEM
6075,56,21,3.0,question21,STEM
6076,57,21,3.0,question21,STEM
6077,58,21,3.0,question21,STEM
6078,59,21,2.0,question21,STEM
6079,60,21,5.0,question21,STEM
6080,61,21,4.0,question21,STEM
6081,62,21,3.0,question21,STEM
6082,63,21,5.0,question21,STEM
6083,64,21,3.0,question21,STEM
6084,65,21,3.0,question21,STEM
6085,66,21,5.0,question21,STEM
6086,67,21,4.0,question21,STEM
6087,68,21,3.0,question21,STEM
6088,69,21,2.0,question21,STEM
6089,70,21,4.0,question21,STEM
6090,71,21,5.0,question21,STEM
6091,72,21,4.0,question21,STEM
6092,73,21,5.0,question21,STEM
6093,74,21,2.0,question21,STEM
6094,75,21,2.0,question21,STEM
6095,76,21,4.0,question21,STEM
6096,77,21,4.0,question21,STEM
6097,78,21,5.0,question21,STEM
6098,79,21,5.0,question21,STEM
6099,80,21,5.0,question21,STEM
6100,81,21,3.0,question21,STEM
6101,82,21,5.0,question21,STEM
6102,83,21,3.0,question21,STEM
6103,84,21,5.0,question21,STEM
6104,85,21,5.0,question21,STEM
6105,86,21,5.0,question21,STEM
6106,87,21,4.0,question21,STEM
6107,88,21,4.0,question21,STEM
6108,89,21,4.0,question21,STEM
6109,90,21,4.0,question21,STEM
6110,91,21,4.0,question21,STEM
6111,92,21,4.0,question21,STEM
6112,93,21,4.0,question21,STEM
6113,94,21,2.0,question21,STEM
6114,95,21,4.0,question21,STEM
6115,96,21,5.0,question21,STEM
6116,97,21,3.0,question21,STEM
6117,98,21,3.0,question21,STEM
6118,99,21,3.0,question21,STEM
6119,100,21,4.0,question21,STEM
6120,101,21,5.0,question21,STEM
6121,102,21,2.0,question21,STEM
6122,103,21,3.0,question21,STEM
6123,104,21,3.0,question21,STEM
6124,105,21,4.0,question21,STEM
6125,106,21,2.0,question21,STEM
6126,107,21,3.0,question21,STEM
6127,108,21,5.0,question21,STEM
6128,109,21,4.0,question21,STEM
6129,110,21,4.0,question21,STEM
6130,111,21,5.0,question21,STEM
6131,112,21,4.0,question21,STEM
6132,113,21,4.0,question21,STEM
6133,114,21,3.0,question21,STEM
6134,115,21,2.0,question21,STEM
6135,116,21,4.0,question21,STEM
6136,117,21,4.0,question21,STEM
6137,118,21,4.0,question21,STEM
6138,119,21,4.0,question21,STEM
6139,120,21,2.0,question21,STEM
6140,121,21,4.0,question21,STEM
6141,122,21,4.0,question21,STEM
6142,123,21,3.0,question21,STEM
6143,124,21,2.0,question21,STEM
6144,125,21,2.0,question21,STEM
6145,126,21,5.0,question21,STEM
6146,127,21,4.0,question21,STEM
6147,128,21,3.0,question21,STEM
6148,129,21,1.0,question21,STEM
6149,130,21,1.0,question21,STEM
6150,131,21,3.0,question21,STEM
6151,132,21,4.0,question21,STEM
6152,133,21,2.0,question21,STEM
6153,134,21,3.0,question21,STEM
6154,135,21,2.0,question21,STEM
6155,136,21,1.0,question21,STEM
6156,137,21,4.0,question21,STEM
6157,138,21,4.0,question21,STEM
6158,139,21,4.0,question21,STEM
6159,140,21,3.0,question21,STEM
6160,141,21,3.0,question21,STEM
6161,142,21,3.0,question21,STEM
6162,143,21,2.0,question21,STEM
6163,144,21,1.0,question21,STEM
6164,145,21,4.0,question21,STEM
6165,146,21,4.0,question21,STEM
6166,147,21,4.0,question21,STEM
6167,148,21,3.0,question21,STEM
6168,149,21,4.0,question21,STEM
6169,150,21,1.0,question21,STEM
6170,151,21,4.0,question21,STEM
6171,152,21,3.0,question21,STEM
6172,153,21,4.0,question21,STEM
6173,154,21,3.0,question21,STEM
6174,155,21,4.0,question21,STEM
6175,156,21,5.0,question21,STEM
6176,157,21,3.0,question21,STEM
6177,158,21,3.0,question21,STEM
6178,159,21,3.0,question21,STEM
6179,160,21,2.0,question21,STEM
6180,161,21,3.0,question21,STEM
6181,162,21,4.0,question21,STEM
6182,163,21,3.0,question21,STEM
6183,164,21,3.0,question21,STEM
6184,165,21,3.0,question21,STEM
6185,166,21,3.0,question21,STEM
6186,167,21,3.0,question21,STEM
6187,168,21,4.0,question21,STEM
6188,169,21,3.0,question21,STEM
6189,170,21,3.0,question21,STEM
6190,171,21,4.0,question21,STEM
6191,172,21,2.0,question21,STEM
6192,173,21,1.0,question21,STEM
6193,174,21,3.0,question21,STEM
6194,175,21,3.0,question21,STEM
6195,176,21,4.0,question21,STEM
6196,177,21,3.0,question21,STEM
6197,178,21,2.0,question21,STEM
6198,179,21,2.0,question21,STEM
6199,180,21,4.0,question21,STEM
6200,181,21,3.0,question21,STEM
6201,182,21,3.0,question21,STEM
6202,183,21,2.0,question21,STEM
6203,184,21,3.0,question21,STEM
6204,185,21,3.0,question21,STEM
6205,186,21,2.0,question21,STEM
6206,187,21,2.0,question21,STEM
6207,188,21,2.0,question21,STEM
6208,189,21,4.0,question21,STEM
6209,190,21,2.0,question21,STEM
6210,191,21,3.0,question21,STEM
6211,192,21,2.0,question21,STEM
6212,193,21,2.0,question21,STEM
6213,194,21,4.0,question21,STEM
6214,195,21,4.0,question21,STEM
6215,196,21,2.0,question21,STEM
6216,197,21,3.0,question21,STEM
6217,198,21,3.0,question21,STEM
6218,199,21,2.0,question21,STEM
6219,200,21,2.0,question21,STEM
6220,201,21,2.0,question21,STEM
6221,202,21,4.0,question21,STEM
6222,203,21,2.0,question21,STEM
6223,204,21,2.0,question21,STEM
6224,205,21,3.0,question21,STEM
6225,206,21,2.0,question21,STEM
6226,207,21,2.0,question21,STEM
6227,208,21,4.0,question21,STEM
6228,209,21,3.0,question21,STEM
6229,210,21,2.0,question21,STEM
6230,211,21,3.0,question21,STEM
6231,212,21,3.0,question21,STEM
6232,213,21,2.0,question21,STEM
6233,214,21,2.0,question21,STEM
6234,215,21,2.0,question21,STEM
6235,216,21,2.0,question21,STEM
6236,217,21,2.0,question21,STEM
6237,218,21,3.0,question21,STEM
6238,219,21,2.0,question21,STEM
6239,220,21,4.0,question21,STEM
6240,221,21,3.0,question21,STEM
6241,222,21,4.0,question21,STEM
6242,223,21,3.0,question21,STEM
6243,224,21,4.0,question21,STEM
6244,225,21,2.0,question21,STEM
6245,226,21,3.0,question21,STEM
6246,227,21,2.0,question21,STEM
6247,228,21,2.0,question21,STEM
6248,229,21,3.0,question21,STEM
6249,230,21,2.0,question21,STEM
6250,231,21,2.0,question21,STEM
6251,232,21,2.0,question21,STEM
6252,233,21,2.0,question21,STEM
6253,234,21,2.0,question21,STEM
6254,235,21,2.0,question21,STEM
6255,236,21,3.0,question21,STEM
6256,237,21,1.0,question21,STEM
6257,238,21,3.0,question21,STEM
6258,239,21,2.0,question21,STEM
6259,240,21,3.0,question21,STEM
6260,241,21,2.0,question21,STEM
6261,242,21,3.0,question21,STEM
6262,243,21,2.0,question21,STEM
6263,244,21,2.0,question21,STEM
6264,245,21,4.0,question21,STEM
6265,246,21,3.0,question21,STEM
6266,247,21,2.0,question21,STEM
6267,248,21,2.0,question21,STEM
6268,249,21,2.0,question21,STEM
6269,250,21,2.0,question21,STEM
6270,251,21,2.0,question21,STEM
6271,252,21,4.0,question21,STEM
6272,253,21,4.0,question21,STEM
6273,254,21,2.0,question21,STEM
6274,255,21,3.0,question21,STEM
6275,256,21,3.0,question21,STEM
6276,257,21,3.0,question21,STEM
6277,258,21,3.0,question21,STEM
6278,259,21,3.0,question21,STEM
6279,260,21,3.0,question21,STEM
6280,261,21,3.0,question21,STEM
6281,262,21,1.0,question21,STEM
6282,263,21,4.0,question21,STEM
6283,264,21,3.0,question21,STEM
6284,265,21,4.0,question21,STEM
6285,266,21,3.0,question21,STEM
6286,267,21,3.0,question21,STEM
6287,268,21,2.0,question21,STEM
6288,269,21,4.0,question21,STEM
6289,270,21,3.0,question21,STEM
6290,271,21,2.0,question21,STEM
6291,272,21,4.0,question21,STEM
6292,273,21,3.0,question21,STEM
6293,274,21,1.0,question21,STEM
6294,275,21,2.0,question21,STEM
6295,276,21,2.0,question21,STEM
6296,277,21,1.0,question21,STEM
6297,288,21,1.0,question21,STEM
6298,279,21,1.0,question21,STEM
6299,280,21,3.0,question21,STEM
6300,281,21,3.0,question21,STEM
6301,282,21,2.0,question21,STEM
6302,283,21,1.0,question21,STEM
6303,284,21,5.0,question21,STEM
6304,285,21,5.0,question21,STEM
6305,286,21,5.0,question21,STEM
6306,287,21,4.0,question21,STEM
6307,288,21,5.0,question21,STEM
6308,289,21,5.0,question21,STEM
6309,290,21,4.0,question21,STEM
6310,291,21,3.0,question21,STEM
6311,292,21,1.0,question21,STEM
6312,293,21,2.0,question21,STEM
6313,294,21,4.0,question21,STEM
6314,295,21,1.0,question21,STEM
6315,296,21,3.0,question21,STEM
6316,297,21,4.0,question21,STEM
6317,298,21,2.0,question21,STEM
6318,299,21,3.0,question21,STEM
6319,300,21,2.0,question21,STEM
6320,2466,21,5.0,question21,STEM
6321,1,22,3.0,question22,STEM
6322,2,22,4.0,question22,STEM
6323,3,22,2.0,question22,STEM
6324,4,22,2.0,question22,STEM
6325,5,22,3.0,question22,STEM
6326,6,22,2.0,question22,STEM
6327,7,22,3.0,question22,STEM
6328,8,22,2.0,question22,STEM
6329,9,22,2.0,question22,STEM
6330,10,22,2.0,question22,STEM
6331,11,22,4.0,question22,STEM
6332,12,22,3.0,question22,STEM
6333,13,22,3.0,question22,STEM
6334,14,22,1.0,question22,STEM
6335,15,22,2.0,question22,STEM
6336,16,22,3.0,question22,STEM
6337,17,22,4.0,question22,STEM
6338,18,22,3.0,question22,STEM
6339,19,22,5.0,question22,STEM
6340,20,22,2.0,question22,STEM
6341,21,22,2.0,question22,STEM
6342,22,22,3.0,question22,STEM
6343,23,22,3.0,question22,STEM
6344,24,22,3.0,question22,STEM
6345,25,22,3.0,question22,STEM
6346,26,22,4.0,question22,STEM
6347,27,22,1.0,question22,STEM
6348,28,22,2.0,question22,STEM
6349,29,22,1.0,question22,STEM
6350,30,22,5.0,question22,STEM
6351,31,22,3.0,question22,STEM
6352,32,22,3.0,question22,STEM
6353,33,22,3.0,question22,STEM
6354,34,22,3.0,question22,STEM
6355,35,22,3.0,question22,STEM
6356,36,22,3.0,question22,STEM
6357,37,22,3.0,question22,STEM
